index,mean_price
0,15.042943141333977
1,15.83473766424163
2,14.645976168430328
3,12.00144488415905
4,9.478065738736522
5,14.33297015191598
6,15.227950864197533
7,15.787482077243737
8,15.947460684824453
9,18.636433157768167
10,14.967512039842875
11,11.146463388333451
12,16.479726699935885
13,17.623755310646125
14,22.66458757378012
15,22.146359870530855
16,16.596037067299992
17,11.673809495751177
18,13.028170944163865
19,21.993240939467952
20,11.406140211640219
21,8.080762120009616
22,8.228250485933833
23,16.582881520037933
24,10.728899236812579
25,15.978114888969062
26,8.082280635321474
27,15.934498190636425
28,14.904758674442856
29,12.821910111400943
30,14.600952345124378
31,12.305807981401326
32,15.485864533203939
33,24.877813674836492
34,12.984509880107764
35,10.453915578403072
36,14.085405291005294
37,22.052102514974713
38,9.338394549462878
39,12.918098405683821
40,12.590213540163539
41,12.652736672278339
42,18.37581189789047
43,16.35885763263368
44,11.992785214646457
45,15.696208261383683
46,16.013224029037552
47,13.209501971662974
48,12.285923440756768
49,13.709423007054667
50,13.14579117524451
51,15.15688501924003
52,13.98507587121214
53,15.011276916786908
54,22.250932391614548
55,10.739152336860668
56,20.566154910113035
57,14.209229583333354
58,10.044738675044101
59,18.934968367136992
60,13.52300553554469
61,17.7356943061568
62,30.478407194965396
63,15.678891994054313
64,10.768908154561489
65,27.35209897147093
66,9.50283906525574
67,14.818469547325083
68,20.032697423360574
69,14.010521375075545
70,17.202798370302535
71,22.146359870530855
72,13.435969887966973
73,9.88610419111752
74,4.01124067299983
75,9.223894843674845
76,19.26074499719418
77,41.17891308092256
78,12.536944518197854
79,16.582881520037933
80,19.75897715646083
81,14.663996990209998
82,13.171183005210837
83,10.64631163533482
84,9.415846430575597
85,20.210023384640042
86,12.828870820529788
87,9.70811285273371
88,13.760721905964417
89,7.1171019822307064
90,12.266733483245156
91,20.326719486778654
92,12.220617501843828
93,15.310650313051143
94,12.911729933652488
95,17.880185369802547
96,21.209832476292448
97,12.95298544480007
98,27.597783974900175
99,18.592549804282445
100,17.81908433942602
101,13.015291012105191
102,12.97684105382271
103,13.126924354056424
104,16.639671451285338
105,17.989088275713474
106,9.892113036435791
107,13.45062578259957
108,18.400809752451803
109,10.383367625604105
110,19.980665784832453
111,12.009836048480835
112,19.39605349794243
113,15.792573259965357
114,14.723120889850879
115,18.76850990941156
116,18.940400116013603
117,12.872340973625157
118,13.153856796777317
119,20.326733066544577
120,20.37059561512563
121,16.390857254664088
122,26.439641672124253
123,11.09868350008027
124,17.241373159571914
125,11.478160683020697
126,20.468086462642294
127,22.09802105379206
128,18.205423865898222
129,17.643935691638603
130,17.94664194812535
131,16.408113845732483
132,12.269463822751318
133,9.276925244200283
134,10.804429123908493
135,8.46396863035114
136,11.300312374338633
137,11.409507025212339
138,14.48792881232964
139,8.137034519801182
140,12.867738941732142
141,20.591406239979065
142,21.701646731699352
143,12.016384860576672
144,11.378364199565858
145,19.88025347773368
146,13.548163441558447
147,11.155422384159056
148,14.648654532527686
149,14.204612476350839
150,20.969089742493075
151,15.064030161936824
152,16.038115792849137
153,17.51887137726471
154,11.994141159211175
155,14.421273471620987
156,14.188500656966491
157,14.615949181096678
158,24.815964853466504
159,18.119997146063806
160,9.541483106091485
161,15.39176594409706
162,11.603896997755326
163,16.665763888888996
164,17.589788384078915
165,49.54411717626509
166,29.622231154133964
167,16.7152868270766
168,23.570201396061744
169,25.70629362827252
170,15.51455002984671
171,11.178182020109514
172,13.767721640933164
173,13.256746143979488
174,24.98968111037626
175,17.610399039001134
176,9.018049266867397
177,17.387072336688917
178,25.196101559588556
179,13.68725678310887
180,13.234811723985912
181,9.162865906084663
182,15.4534197134039
183,25.015990748757414
184,17.37386145703063
185,11.786071715167548
186,24.355900752192262
187,12.499320317861159
188,14.543586902784464
189,9.282504140612478
190,15.516053283028707
191,15.634598031104703
192,14.127975047699238
193,15.932590902369245
194,11.831604116495637
195,21.808078892661435
196,8.602505530177883
197,11.547949244027581
198,10.696288253166594
199,16.650334395141886
200,8.522271729463943
201,12.848463212252247
202,26.08653681675119
203,14.332611735041128
204,14.421317546897544
205,16.005917986268614
206,6.661489779294779
207,13.648417312440648
208,13.245550731020526
209,13.47492569420107
210,13.419648646384466
211,16.240339157046673
212,16.570833365600464
213,17.6783150308976
214,14.86660812670355
215,24.854142305996493
216,19.971221756927708
217,14.314556233766234
218,16.53529467833093
219,27.014191484704604
220,17.74751074955909
221,19.05448686527979
222,17.14602257208328
223,21.603919318179894
224,27.482968734710788
225,16.232896457231046
226,17.081720432992928
227,12.911615749158273
228,22.738941316935414
229,12.796322875180389
230,12.432413896714694
231,13.216204803992309
232,14.577401269039603
233,19.735934520972872
234,13.474617636417076
235,12.193747853535346
236,19.68869316064338
237,15.862207612791535
238,16.49084765111432
239,18.297789539241627
240,13.45062578259957
241,19.380850852345187
242,19.629062058743727
243,7.84600800397136
244,13.989456435385616
245,11.178182020109514
246,15.033826119528634
247,16.26016107266189
248,13.698198894930057
249,23.961219758030037
250,21.26236481989022
251,11.817143377024202
252,13.484080220458544
253,19.882531851451027
254,5.911957073759567
255,18.01774282058682
256,21.77736012821747
257,23.970954988332657
258,19.63015371612945
259,5.4018132021682055
260,9.478065738736522
261,12.739484894472794
262,15.494856247221925
263,15.730228298183299
264,18.26699192561861
265,18.558653239723238
266,9.31075325837743
267,13.98507587121214
268,11.476471788103867
269,19.285282683930273
270,17.947329535849956
271,10.927668343955418
272,16.143419790764792
273,6.856190450598804
274,18.829645883023357
275,11.167678304874142
276,12.423728732764143
277,16.151055667174386
278,15.294988471391937
279,20.10784405895032
280,17.427936186067033
281,12.450682629469297
282,12.210753237934918
283,11.420868892126384
284,23.305026014109426
285,13.586999034601481
286,22.052102514974713
287,12.870837512225451
288,18.202028102824123
289,16.91793059082892
290,16.669136904762002
291,15.401838440833128
292,11.900312436234032
293,20.574155052910065
294,10.080628025832183
295,22.566870643603316
296,14.611938499278521
297,19.912918452438216
298,13.604967203441628
299,30.478407194965396
300,16.68110472034689
301,15.798171770081769
302,17.474529680254964
303,6.79923114971449
304,14.440891774286705
305,15.539155224189406
306,11.951848290457473
307,11.409507025212339
308,20.215073340989267
309,16.582881520037933
310,13.731296414141408
311,19.942753504196407
312,17.28128455727917
313,13.132087927021525
314,15.611751478274815
315,13.953460666386105
316,13.69747663045802
317,16.52284483365402
318,15.893944631232955
319,16.707095003607517
320,16.78603776214528
321,13.729826004381433
322,15.93891785791371
323,13.831140986451826
324,13.566979139009137
325,13.459024986125014
326,9.906273835177176
327,19.34488254890174
328,13.071801680094602
329,18.542276198803776
330,10.877523045133852
331,12.387350122655135
332,15.958154155797914
333,20.691978925264564
334,17.645663548581048
335,6.524500060926714
336,14.000721244598308
337,15.484597510933526
338,14.963384801602732
339,20.97845211448841
340,19.34010880537057
341,14.249218991221747
342,11.890165412257481
343,9.89270576459035
344,21.614592792541792
345,13.464010264550264
346,17.93518844997595
347,12.212623766233774
348,32.76526965387988
349,11.134798206536258
350,14.293983129709797
351,15.30343820326279
352,8.747334308438468
353,19.4633846774419
354,18.781466126979716
355,18.44069657805466
356,19.069122061888734
357,16.357090968815132
358,19.444793990916523
359,15.816296957671863
360,19.502438481097087
361,15.934498190636425
362,10.584660501520089
363,21.321378177943448
364,13.048970235189193
365,16.39318429493037
366,14.740758039429712
367,12.933192911913489
368,13.45062578259957
369,15.772815180499563
370,26.816654377405037
371,6.302129653926314
372,16.49268953556733
373,13.31338417621988
374,16.11537934954707
375,10.287227789001133
376,14.347597547056873
377,13.13474857371641
378,15.57781529711543
379,25.00396234822484
380,12.7513227977064
381,16.580412305595736
382,11.377599964726624
383,12.489915477115474
384,17.046132437836864
385,14.382845974087697
386,15.249375536223035
387,19.29541042825076
388,12.397473423721342
389,23.06442829748736
390,23.40571169652878
391,10.819853104950608
392,14.705077854604257
393,16.010536406525585
394,14.285814739658512
395,26.753415967879874
396,12.514311149533883
397,25.00920335097002
398,15.056696291018644
399,15.488185096567532
400,15.964616018289483
401,12.025118363796688
402,9.449175300324677
403,13.533815453342958
404,14.484878594376333
405,16.97409600489018
406,20.492557098407776
407,23.556205196007678
408,5.318636368446368
409,20.468218192130653
410,12.137647722863539
411,19.8727218556012
412,21.669409622520483
413,11.37740082095761
414,10.322441094276103
415,9.556683936002266
416,7.17827138574388
417,13.587095050330333
418,23.21934885074184
419,16.33771561292014
420,21.061447063889606
421,9.763003620268618
422,15.249375536223035
423,14.371411794532651
424,21.55161775999413
425,20.774303309930808
426,12.487464721961688
427,12.083714032973205
428,22.046159010125685
429,19.106580086743495
430,7.025137874471231
431,12.298665309844482
432,14.21173487794509
433,18.757563828029983
434,24.403128366762864
435,18.18193636699977
436,18.119997146063806
437,9.19766201058201
438,18.637814260361555
439,16.755989841183005
440,35.34479091724121
441,18.400552042548526
442,9.393483021176356
443,12.918300008818344
444,21.535235861992977
445,7.185083602971127
446,19.57976774559082
447,25.209400264792524
448,9.268981372454698
449,16.529038754609594
450,17.95465871953664
451,24.28387956021861
452,16.28408343915344
453,14.818469547325083
454,16.7152868270766
455,8.228250485933833
456,22.146359870530855
457,13.980493199454877
458,22.21999979654348
459,20.21683868990834
460,9.490474801587304
461,25.01698360870611
462,13.211132213003072
463,38.912188712522145
464,11.50849968574636
465,19.269790732609536
466,16.88833062522047
467,11.489050035674207
468,20.67616291292812
469,14.971107607824282
470,22.469207075717485
471,13.779543615319877
472,15.572139560953474
473,8.019734533830366
474,13.041283061167226
475,20.50104822985142
476,10.496698018545242
477,11.28829252204585
478,10.809927468334143
479,22.346514157848343
480,19.198719369488547
481,11.409507025212339
482,11.066936825396832
483,10.826171270463073
484,14.667556580607688
485,12.866403687485379
486,16.625307348284522
487,13.428791380070559
488,32.29539842394816
489,11.792095293811139
490,11.9571155568814
491,19.781211877692257
492,22.805712425088302
493,14.565109426707545
494,15.887671370306288
495,15.635333090828928
496,12.958114269162222
497,13.986147295975632
498,14.829286100589234
499,30.6330536588874
500,11.058729509780346
501,15.816296957671863
502,15.480482743706936
503,12.427606577280738
504,15.249375536223035
505,10.356381734839234
506,11.710609223255792
507,12.092920165945166
508,21.05359518633322
509,18.134944589546286
510,9.62746534283617
511,18.857312605686506
512,14.813371502725682
513,15.260518029100535
514,14.646004586380712
515,12.102732129830047
516,16.90532676166425
517,17.258891659418275
518,14.382845974087697
519,20.82684732643901
520,17.40837123116081
521,24.038739708405814
522,12.453537890873013
523,7.906236467853142
524,12.774507347498183
525,13.152699338077044
526,9.884667070105817
527,20.900121648027916
528,11.091305079087581
529,9.132547146825408
530,14.996649694163876
531,24.649971811167227
532,16.243234577841896
533,13.942395015524614
534,15.722554162457932
535,8.35528205868211
536,16.036112441478267
537,12.285923440756768
538,13.694655090588444
539,10.36146572390573
540,14.525256902877045
541,13.45062578259957
542,11.4738831302648
543,16.78750899150232
544,14.884423229116564
545,27.409447076889183
546,28.08338966233097
547,12.468065093527859
548,12.453537890873013
549,21.71334255698004
550,32.76526965387988
551,14.44314529020364
552,11.288410265161797
553,13.514153283935347
554,23.34243341874947
555,18.119997146063806
556,10.979860322574252
557,9.389148041927204
558,15.08769615359947
559,16.723961611135785
560,23.94409004944492
561,11.820852446072449
562,12.518448745590828
563,16.447398670434517
564,18.395652338923007
565,13.153856796777317
566,14.076810447731281
567,9.79481332491583
568,11.0740459553204
569,13.007282448492871
570,13.195502776174443
571,11.932322714846881
572,29.622231154133964
573,8.276104483525739
574,15.114775937149284
575,15.299822480811411
576,11.786034411976914
577,11.86355875686042
578,49.54411717626509
579,15.517086832611847
580,11.78077421535254
581,13.648417312440648
582,16.66691766179608
583,15.592639156846248
584,14.281158072745164
585,14.993744984891674
586,7.810441012990131
587,9.892113036435791
588,19.39839481170167
589,42.13977208599019
590,15.266190889850902
591,13.168804896184078
592,18.44106483605901
593,12.383504817163299
594,9.539306849647275
595,14.44622030423282
596,13.186707907247067
597,16.809866622695207
598,21.72722773368602
599,11.676985449735493
600,22.404051381087957
601,20.715417069905413
602,13.982002204728692
603,26.609418623321172
604,17.608316767982316
605,14.803527655955142
606,18.07733440412058
607,13.98507587121214
608,15.097537355499448
609,7.9021097161095195
610,17.347978664021156
611,14.680727938588479
612,11.852265908289251
613,13.796383577173861
614,7.1171019822307064
615,15.022314773929777
616,12.391195761049643
617,15.168311739818824
618,11.101199933762222
619,13.683271871177755
620,12.9964671578884
621,16.93106357944524
622,18.649873226310728
623,15.041853205734606
624,18.46083974066059
625,13.649863360158383
626,16.39552214846881
627,15.86790433733595
628,11.217957884800375
629,18.728249571006625
630,14.637897032627855
631,16.127989373363267
632,16.417861928544713
633,21.738550186303687
634,14.14920377625461
635,18.281798591470245
636,8.791735561968876
637,14.945613829781331
638,20.632721716430684
639,9.007631501523177
640,15.389710040885051
641,15.872801220010704
642,16.686605684343434
643,17.04121971439054
644,23.56938150452944
645,13.025359990484976
646,16.38703889570306
647,16.538953237133235
648,6.856190450598804
649,20.143084010541934
650,20.032697423360574
651,13.44197369488536
652,11.605915223094794
653,15.815367571348403
654,20.307870522486795
655,7.9021097161095195
656,11.34514782125282
657,12.042522664742672
658,16.904334140211642
659,13.235857198239007
660,15.107554638447969
661,13.291180253244693
662,13.400571076906648
663,15.125823843694896
664,9.924254096119927
665,17.454283636898072
666,10.877523045133852
667,10.183257126022136
668,12.51005182740099
669,10.420696504329012
670,13.34916393922436
671,15.36698197892568
672,11.583692808641972
673,15.497238079309593
674,13.953428314894989
675,14.554664231200906
676,15.243410436507943
677,11.26513218775053
678,11.025649664082103
679,13.713128778659616
680,15.473373268002586
681,15.255870294736132
682,16.215510275064435
683,11.51347760361552
684,17.982492458621632
685,11.63518314645231
686,7.91123599795266
687,13.925990207431454
688,15.59331179573513
689,22.165459863182125
690,8.323751331196577
691,9.054217728074399
692,13.29523961980921
693,12.938904999352502
694,14.454198078231299
695,23.883142057319215
696,25.54999588947679
697,11.178182020109514
698,13.256706962250721
699,19.76157030703865
700,8.228250485933833
701,28.48605574097938
702,19.520368160573998
703,13.07175825877828
704,13.988494458894507
705,9.57983826158409
706,24.854142305996493
707,19.941259034391525
708,9.896339803391049
709,12.57987040363955
710,14.876643006787454
711,17.36323473780694
712,17.02912341171177
713,13.208945106220956
714,14.094159894623102
715,12.635002239858911
716,11.34514782125282
717,10.131984205619489
718,13.601569274891787
719,14.074592243250628
720,18.058206194751747
721,24.459325379091357
722,11.09386692901233
723,24.059921482778694
724,13.859405687544376
725,16.70705155904281
726,14.09029009379509
727,18.340889496963218
728,7.418111101891931
729,21.52606475468975
730,7.6781178821178875
731,22.15185598993241
732,15.200089312184744
733,25.209400264792524
734,17.084878065164126
735,19.53969479393141
736,6.856190450598804
737,20.43323096483067
738,12.590213540163539
739,19.061473565552763
740,13.458351236612138
741,15.370738261152434
742,9.559135540524297
743,11.482858439955113
744,14.801294960317481
745,12.525350508658004
746,12.482083284565242
747,27.933156904977324
748,11.814368923280409
749,11.842120918577313
750,19.582979857217303
751,17.73341413239539
752,13.648417312440648
753,17.877261684303402
754,10.164077208193047
755,17.391293633557797
756,22.052102514974713
757,33.36792614638466
758,15.796462833092841
759,8.400699520849528
760,15.578170627656315
761,14.661665895061764
762,19.901051414693846
763,10.823210688231516
764,21.08803432879436
765,18.927611795133885
766,9.256917570012284
767,11.929301692119623
768,7.4132155671071756
769,22.059013438409043
770,14.538615239463818
771,15.934498190636425
772,22.741832680896255
773,12.092920165945166
774,30.335459195326184
775,13.871328301734293
776,11.868223442319
777,15.203080898792576
778,13.525896091842444
779,14.902655377992673
780,13.27857279661696
781,17.40510109788361
782,13.443119139744013
783,11.421000364635365
784,13.350107849126168
785,19.821088589876172
786,18.540139764877633
787,16.950735217873184
788,13.171183005210837
789,18.3838593649362
790,19.07407779178024
791,18.935035394688658
792,39.42306830413676
793,10.89474680856182
794,13.843473785103834
795,21.82993048917167
796,13.840419325163413
797,12.177301970498632
798,19.634338476106503
799,12.734446849847677
800,9.557387734487733
801,13.259096776495122
802,18.555027614638476
803,18.624283877665537
804,8.747334308438468
805,23.496750013237552
806,19.068405408068784
807,12.17027885056302
808,18.299840198813527
809,11.81264311726725
810,22.77052577678338
811,19.703028464706577
812,12.27299512652985
813,13.990188497804382
814,21.13877331631858
815,22.474632690387292
816,17.360230346721192
817,13.648417312440648
818,14.042338579229432
819,10.74052423641174
820,21.172254748168506
821,15.33811888127305
822,21.372377398119063
823,17.90855290920408
824,11.230186266835021
825,16.604643808722145
826,14.858150880080593
827,11.458665274113757
828,22.764851035513868
829,17.11427507977163
830,13.939766361966253
831,17.576636601423164
832,14.015478679252839
833,16.894874840134143
834,11.292868003848007
835,15.758185681951797
836,14.230593908930572
837,18.799092240814733
838,16.299695551547213
839,12.232488150018707
840,12.71069943254278
841,15.746687999706062
842,22.53261698248767
843,13.694655090588444
844,11.008176615359938
845,33.379774639249824
846,35.89233309184642
847,9.276925244200283
848,10.739152336860668
849,13.458351236612138
850,16.79553195092458
851,16.779860839636193
852,13.01313155323072
853,14.286270096600932
854,16.250053933998093
855,23.62430180663781
856,10.099726814574309
857,30.478407194965396
858,9.420704773729357
859,10.704965304099215
860,5.668368435545933
861,13.058298993105662
862,21.293328696461973
863,10.927668343955418
864,12.878160045695045
865,15.669183933139047
866,11.803847881192857
867,13.017262947530895
868,17.65350967813051
869,7.337998148148146
870,9.276925244200283
871,10.899889530222875
872,27.82666552028193
873,9.915241837252244
874,12.7023418093996
875,9.146160780824108
876,29.622231154133964
877,15.711198399671346
878,12.105063980679832
879,9.70811285273371
880,19.185809238588572
881,13.88775515702662
882,19.80634791225933
883,15.134580448512406
884,20.727713509997944
885,9.132547146825408
886,13.18817176727594
887,15.816296957671863
888,18.58223909434483
889,13.794214390284727
890,13.325334111752458
891,19.017526367611307
892,14.244003319103744
893,14.92186320907489
894,15.341757970979636
895,13.346559175319102
896,17.29900675572755
897,11.926962376944044
898,11.117194885361661
899,14.580575151953438
900,17.81821293386244
901,14.094159894623102
902,9.892113036435791
903,16.629342215685046
904,11.92907540865
905,15.219666789717625
906,10.444870096724244
907,15.805287241585589
908,25.209400264792524
909,9.415846430575597
910,16.4149194349786
911,7.84600800397136
912,26.609418623321172
913,42.13977208599019
914,21.645531507134866
915,12.33611633317301
916,15.251462805540289
917,17.683052590388012
918,16.480893300910434
919,23.305026014109426
920,16.625307348284522
921,17.18110025098875
922,20.435154928651595
923,13.218984132796232
924,35.89233309184642
925,12.759757249078085
926,13.891721417548494
927,12.969117664372664
928,14.551123817522855
929,17.600059933512266
930,15.906387702541297
931,18.337184894179874
932,14.343984088904929
933,18.03362030227719
934,11.421623176507143
935,14.459926150793656
936,11.381852761343595
937,21.14418760762384
938,13.167458322310424
939,15.652787237453913
940,10.815918109914774
941,25.128318011463847
942,11.814368923280409
943,19.538745531679226
944,11.19539945005612
945,23.48001220606861
946,11.43915867063492
947,12.442396834405299
948,13.59483655563573
949,14.646407727859653
950,14.793437934503778
951,16.690036832812268
952,31.853961733760052
953,10.107762472342475
954,22.404051381087957
955,18.006155766514354
956,21.619764081289038
957,9.73990354777939
958,15.066159853094458
959,13.085883436080389
960,12.591943298059974
961,15.710348562409822
962,7.17827138574388
963,14.82977023694414
964,15.607770530369116
965,16.880963509900617
966,19.00927827240658
967,11.373930407848313
968,6.73156784672117
969,26.439641672124253
970,11.427125721400525
971,9.132547146825408
972,22.8411668201346
973,14.525026379268908
974,21.52606475468975
975,15.96027766013309
976,11.165487452701628
977,10.804429123908493
978,13.529993776655449
979,16.934210780084122
980,24.132909319875083
981,16.602673207785518
982,18.022909538880874
